unit_id,province,ssp,year,log_effort_visits_z,temp_grad_z,hazard_glmm,hazard_xgb
PREF_0001,Beijing,SSP245,2030,3.36441699722418,0.225854292546631,0.0424782556734803,0.0259001459926367
PREF_0001,Beijing,SSP245,2050,3.36441699722418,1.62077859659003,0.111909280324702,0.0226177386939526
PREF_0001,Beijing,SSP245,2080,3.36441699722418,3.71316505265512,0.415244207870131,0.0236236546188593
PREF_0001,Beijing,SSP585,2030,3.36441699722418,0.923316444568329,0.069259283612023,0.03155367821455
PREF_0001,Beijing,SSP585,2050,3.36441699722418,4.64311458868405,0.649762740316401,0.0236236546188593
PREF_0001,Beijing,SSP585,2080,3.36441699722418,10.2228118048576,1,0.0236236546188593
PREF_0002,Tianjin,SSP245,2030,2.16590261074133,1.3322798056002,0.0610248305150808,0.0197644457221031
PREF_0002,Tianjin,SSP245,2050,2.16590261074133,2.7272041096436,0.106628026204299,0.0206769313663244
PREF_0002,Tianjin,SSP245,2080,2.16590261074133,4.81959056570869,0.236756989135873,0.0206769313663244
PREF_0002,Tianjin,SSP585,2030,2.16590261074133,2.0297419576219,0.0808068784514607,0.0206769313663244
PREF_0002,Tianjin,SSP585,2050,2.16590261074133,5.74954010173762,0.328612871722421,0.0206769313663244
PREF_0002,Tianjin,SSP585,2080,2.16590261074133,11.3292373179112,0.983367048038675,0.0206769313663244
PREF_0003,Hebei,SSP245,2030,0.510681542986639,2.77226786911189,0.0342998791637364,0.0219553485512733
PREF_0003,Hebei,SSP245,2050,0.510681542986639,4.16719217315529,0.0342354365019387,0.0252755787223578
PREF_0003,Hebei,SSP245,2080,0.510681542986639,6.25957862922038,0.0341389954191305,0.0252755787223578
PREF_0003,Hebei,SSP585,2030,0.510681542986639,3.46973002113359,0.0342676429545582,0.0265812668949366
PREF_0003,Hebei,SSP585,2050,0.510681542986639,7.18952816524931,0.0340962184162308,0.0252755787223578
PREF_0003,Hebei,SSP585,2080,0.510681542986639,12.7692253814229,0.0338406598735839,0.0252755787223578
PREF_0004,Hebei,SSP245,2030,0.885838960921005,2.77226786911189,0.0446929652763984,0.0276882890611887
PREF_0004,Hebei,SSP245,2050,0.885838960921005,4.16719217315529,0.0507656070153637,0.0276882890611887
PREF_0004,Hebei,SSP245,2080,0.885838960921005,6.25957862922038,0.0614046720657199,0.0276882890611887
PREF_0004,Hebei,SSP585,2030,0.885838960921005,3.46973002113359,0.0476350473234855,0.0276882890611887
PREF_0004,Hebei,SSP585,2050,0.885838960921005,7.18952816524931,0.0667984452296764,0.0276882890611887
PREF_0004,Hebei,SSP585,2080,0.885838960921005,12.7692253814229,0.110013301874007,0.0276882890611887
PREF_0005,Hebei,SSP245,2030,0.581925483775675,2.77226786911189,0.0360718324073051,0.0265812668949366
PREF_0005,Hebei,SSP245,2050,0.581925483775675,4.16719217315529,0.0369042824667415,0.0252755787223578
PREF_0005,Hebei,SSP245,2080,0.581925483775675,6.25957862922038,0.0381883951025354,0.0252755787223578
PREF_0005,Hebei,SSP585,2030,0.581925483775675,3.46973002113359,0.0364857286154733,0.0252755787223578
PREF_0005,Hebei,SSP585,2050,0.581925483775675,7.18952816524931,0.0387730740010716,0.0252755787223578
PREF_0005,Hebei,SSP585,2080,0.581925483775675,12.7692253814229,0.042469715081641,0.0252755787223578
PREF_0006,Hebei,SSP245,2030,0.100262892142533,2.77226786911189,0.0256399777801014,0.0201463960111141
PREF_0006,Hebei,SSP245,2050,0.100262892142533,4.16719217315529,0.0221774170234842,0.0206514801830053
PREF_0006,Hebei,SSP245,2080,0.100262892142533,6.25957862922038,0.0178323949656753,0.0217229183763266
PREF_0006,Hebei,SSP585,2030,0.100262892142533,3.46973002113359,0.0238467019088351,0.0199859831482172
PREF_0006,Hebei,SSP585,2050,0.100262892142533,7.18952816524931,0.0161829275173089,0.0217229183763266
PREF_0006,Hebei,SSP585,2080,0.100262892142533,12.7692253814229,0.00902676288287152,0.0284197814762592
PREF_0007,Hebei,SSP245,2030,-0.0553195997420366,2.77226786911189,0.022954883903107,0.0189451780170202
PREF_0007,Hebei,SSP245,2050,-0.0553195997420366,4.16719217315529,0.0188000473275166,0.0187178961932659
PREF_0007,Hebei,SSP245,2080,-0.0553195997420366,6.25957862922038,0.0139245364993447,0.0190154351294041
PREF_0007,Hebei,SSP585,2030,-0.0553195997420366,3.46973002113359,0.0207749544810359,0.0189451780170202
PREF_0007,Hebei,SSP585,2050,-0.0553195997420366,7.18952816524931,0.0121826075697523,0.0175946690142155
PREF_0007,Hebei,SSP585,2080,-0.0553195997420366,12.7692253814229,0.00545349375388005,0.0140767637640238
PREF_0008,Hebei,SSP245,2030,-0.0866145634837814,2.77226786911189,0.0224493448337927,0.0170363709330559
PREF_0008,Hebei,SSP245,2050,-0.0866145634837814,4.16719217315529,0.0181849374328945,0.015378606505692
PREF_0008,Hebei,SSP245,2080,-0.0866145634837814,6.25957862922038,0.0132479098390685,0.0128088472411037
PREF_0008,Hebei,SSP585,2030,-0.0866145634837814,3.46973002113359,0.0202061090670249,0.015378606505692
PREF_0008,Hebei,SSP585,2050,-0.0866145634837814,7.18952816524931,0.0115055425614801,0.0128088472411037
PREF_0008,Hebei,SSP585,2080,-0.0866145634837814,12.7692253814229,0.0049273120015626,0.0116326259449124
PREF_0009,Hebei,SSP245,2030,1.14757480990119,2.77226786911189,0.0537057846020198,0.0295129865407944
PREF_0009,Hebei,SSP245,2050,1.14757480990119,4.16719217315529,0.0666656149621252,0.0295129865407944
PREF_0009,Hebei,SSP245,2080,1.14757480990119,6.25957862922038,0.0918965828636257,0.0295129865407944
PREF_0009,Hebei,SSP585,2030,1.14757480990119,3.46973002113359,0.0598471038437319,0.0295129865407944
PREF_0009,Hebei,SSP585,2050,1.14757480990119,7.18952816524931,0.105819425176187,0.0295129865407944
PREF_0009,Hebei,SSP585,2080,1.14757480990119,12.7692253814229,0.238831135239252,0.0295129865407944
PREF_0010,Hebei,SSP245,2030,0.272824200090693,2.77226786911189,0.0289814859713474,0.017708633095026
PREF_0010,Hebei,SSP245,2050,0.272824200090693,4.16719217315529,0.026627747302574,0.021708307787776
PREF_0010,Hebei,SSP245,2080,0.272824200090693,6.25957862922038,0.0234463790930872,0.027901804074645
PREF_0010,Hebei,SSP585,2030,0.272824200090693,3.46973002113359,0.0277800568216513,0.0205630771815777
PREF_0010,Hebei,SSP585,2050,0.272824200090693,7.18952816524931,0.0221558526573415,0.027901804074645
PREF_0010,Hebei,SSP585,2080,0.272824200090693,12.7692253814229,0.0157637990722982,0.026533018797636
PREF_0011,Hebei,SSP245,2030,-0.308298482919816,2.77226786911189,0.0191701820076929,0.0108580319210887
PREF_0011,Hebei,SSP245,2050,-0.308298482919816,4.16719217315529,0.014363261332564,0.0114498594775796
PREF_0011,Hebei,SSP245,2080,-0.308298482919816,6.25957862922038,0.0093049644583959,0.0141925001516938
PREF_0011,Hebei,SSP585,2030,-0.308298482919816,3.46973002113359,0.0165950282857994,0.0109687140211463
PREF_0011,Hebei,SSP585,2050,-0.308298482919816,7.18952816524931,0.00766980738048018,0.0156547911465168
PREF_0011,Hebei,SSP585,2080,-0.308298482919816,12.7692253814229,0.00239997346666099,0.0134318945929408
PREF_0012,Hebei,SSP245,2030,0.748298099906242,2.77226786911189,0.0405667950781587,0.0252755787223578
PREF_0012,Hebei,SSP245,2050,0.748298099906242,4.16719217315529,0.0439559929244698,0.0252755787223578
PREF_0012,Hebei,SSP245,2080,0.748298099906242,6.25957862922038,0.0495639873242072,0.0252755787223578
PREF_0012,Hebei,SSP585,2030,0.748298099906242,3.46973002113359,0.0422281599734791,0.0252755787223578
PREF_0012,Hebei,SSP585,2050,0.748298099906242,7.18952816524931,0.0522747097880842,0.0252755787223578
