unit_id,province,ssp,year,log_effort_visits_z,temp_grad_z,hazard_glmm,hazard_xgb
CNTY_02034,Sichuan,SSP585,2080,0.0372301341097891,11.3580261445795,0.00872792116491883,0.0509751103818417
CNTY_02035,Sichuan,SSP245,2030,0.363161538873899,1.36106863226852,0.032604895682532,0.054082814604044
CNTY_02035,Sichuan,SSP245,2050,0.363161538873899,2.75599293631191,0.0309174795419337,0.0677094981074333
CNTY_02035,Sichuan,SSP245,2080,0.363161538873899,4.84837939237701,0.0285462713790449,0.0658927112817764
CNTY_02035,Sichuan,SSP585,2030,0.363161538873899,2.05853078429021,0.0317501642069179,0.0564910620450974
CNTY_02035,Sichuan,SSP585,2050,0.363161538873899,5.77832892840594,0.0275507854255953,0.0631378889083862
CNTY_02035,Sichuan,SSP585,2080,0.363161538873899,11.3580261445795,0.0222580518559755,0.0631378889083862
CNTY_02036,Sichuan,SSP245,2030,0.562630941912716,1.36106863226852,0.0350070479054921,0.0575463771820068
CNTY_02036,Sichuan,SSP245,2050,0.562630941912716,2.75599293631191,0.0355765652327843,0.0716216340661049
CNTY_02036,Sichuan,SSP245,2080,0.562630941912716,4.84837939237701,0.0364479295702297,0.0643395259976387
CNTY_02036,Sichuan,SSP585,2030,0.562630941912716,2.05853078429021,0.0352906788746443,0.0695164650678635
CNTY_02036,Sichuan,SSP585,2050,0.562630941912716,5.77832892840594,0.0368418912330769,0.0643395259976387
CNTY_02036,Sichuan,SSP585,2080,0.562630941912716,11.3580261445795,0.0392948448960052,0.0643395259976387
CNTY_02037,Sichuan,SSP245,2030,0.545211757317346,1.36106863226852,0.0347905268490832,0.0583558194339275
CNTY_02037,Sichuan,SSP245,2050,0.545211757317346,2.75599293631191,0.0351436230199784,0.0716216340661049
CNTY_02037,Sichuan,SSP245,2080,0.545211757317346,4.84837939237701,0.0356798727937857,0.0643395259976387
CNTY_02037,Sichuan,SSP585,2030,0.545211757317346,2.05853078429021,0.0349666373602559,0.0695164650678635
CNTY_02037,Sichuan,SSP585,2050,0.545211757317346,5.77832892840594,0.0359207760787014,0.0643395259976387
CNTY_02037,Sichuan,SSP585,2080,0.545211757317346,11.3580261445795,0.0374000658046559,0.0643395259976387
CNTY_02038,Sichuan,SSP245,2030,0.143384364061303,1.36106863226852,0.0301456045418015,0.054082814604044
CNTY_02038,Sichuan,SSP245,2050,0.143384364061303,2.75599293631191,0.0264776296371217,0.0533549711108208
CNTY_02038,Sichuan,SSP245,2080,0.143384364061303,4.84837939237701,0.021786015790615,0.0564910620450974
CNTY_02038,Sichuan,SSP585,2030,0.143384364061303,2.05853078429021,0.0282530216575857,0.0533549711108208
CNTY_02038,Sichuan,SSP585,2050,0.143384364061303,5.77832892840594,0.0199742780784751,0.0557059533894062
CNTY_02038,Sichuan,SSP585,2080,0.143384364061303,11.3580261445795,0.0118472329102997,0.0658927112817764
CNTY_02039,Sichuan,SSP245,2030,0.0372301341097891,1.36106863226852,0.0290240578073547,0.060315478593111
CNTY_02039,Sichuan,SSP245,2050,0.0372301341097891,2.75599293631191,0.024564500780656,0.0535919889807701
CNTY_02039,Sichuan,SSP245,2080,0.0372301341097891,4.84837939237701,0.0191140351366585,0.0535919889807701
CNTY_02039,Sichuan,SSP585,2030,0.0372301341097891,2.05853078429021,0.0267026194872522,0.0535919889807701
CNTY_02039,Sichuan,SSP585,2050,0.0372301341097891,5.77832892840594,0.017093749023214,0.0509751103818417
CNTY_02039,Sichuan,SSP585,2080,0.0372301341097891,11.3580261445795,0.00872792116491883,0.0509751103818417
CNTY_02040,Sichuan,SSP245,2030,-1.09577781688295,1.36106863226852,0.0193417090340015,0.0508220195770264
CNTY_02040,Sichuan,SSP245,2050,-1.09577781688295,2.75599293631191,0.0109933351971493,0.0440352149307728
CNTY_02040,Sichuan,SSP245,2080,-1.09577781688295,4.84837939237701,0.00469573761389397,0.0447805970907211
CNTY_02040,Sichuan,SSP585,2030,-1.09577781688295,2.05853078429021,0.0145861810957609,0.0470496602356434
CNTY_02040,Sichuan,SSP585,2050,-1.09577781688295,5.77832892840594,0.00321532880548725,0.0447805970907211
CNTY_02040,Sichuan,SSP585,2080,-1.09577781688295,11.3580261445795,0.000330405302760073,0.0447805970907211
CNTY_02041,Sichuan,SSP245,2030,0.386082512104889,1.36106863226852,0.0328724694205337,0.054082814604044
CNTY_02041,Sichuan,SSP245,2050,0.386082512104889,2.75599293631191,0.0314207354085637,0.0677094981074333
CNTY_02041,Sichuan,SSP245,2080,0.386082512104889,4.84837939237701,0.0293606358590235,0.0658927112817764
CNTY_02041,Sichuan,SSP585,2030,0.386082512104889,2.05853078429021,0.0321385431875797,0.0557059533894062
CNTY_02041,Sichuan,SSP585,2050,0.386082512104889,5.77832892840594,0.0284882841702897,0.0631378889083862
CNTY_02041,Sichuan,SSP585,2080,0.386082512104889,11.3580261445795,0.0237659357447009,0.0631378889083862
CNTY_02042,Sichuan,SSP245,2030,-0.137994727441316,1.36106863226852,0.0272620288231119,0.0555362701416016
CNTY_02042,Sichuan,SSP245,2050,-0.137994727441316,2.75599293631191,0.0217008796768051,0.0528241358697414
CNTY_02042,Sichuan,SSP245,2080,-0.137994727441316,4.84837939237701,0.0153956350407056,0.0525158047676086
CNTY_02042,Sichuan,SSP585,2030,-0.137994727441316,2.05853078429021,0.0243250176112606,0.0528241358697414
CNTY_02042,Sichuan,SSP585,2050,-0.137994727441316,5.77832892840594,0.0132130031754941,0.0563564486801624
CNTY_02042,Sichuan,SSP585,2080,-0.137994727441316,11.3580261445795,0.00526606404062668,0.0483632534742355
CNTY_02043,Sichuan,SSP245,2030,-0.137994727441316,1.36106863226852,0.0272620288231119,0.0555362701416016
CNTY_02043,Sichuan,SSP245,2050,-0.137994727441316,2.75599293631191,0.0217008796768051,0.0528241358697414
CNTY_02043,Sichuan,SSP245,2080,-0.137994727441316,4.84837939237701,0.0153956350407056,0.0525158047676086
CNTY_02043,Sichuan,SSP585,2030,-0.137994727441316,2.05853078429021,0.0243250176112606,0.0528241358697414
CNTY_02043,Sichuan,SSP585,2050,-0.137994727441316,5.77832892840594,0.0132130031754941,0.0563564486801624
CNTY_02043,Sichuan,SSP585,2080,-0.137994727441316,11.3580261445795,0.00526606404062668,0.0483632534742355
CNTY_02044,Sichuan,SSP245,2030,0.643373193584609,1.36106863226852,0.0360280764384514,0.0599284842610359
CNTY_02044,Sichuan,SSP245,2050,0.643373193584609,2.75599293631191,0.0376526776969993,0.0698929205536842
CNTY_02044,Sichuan,SSP245,2080,0.643373193584609,4.84837939237701,0.0402250556905383,0.0669828653335571
CNTY_02044,Sichuan,SSP585,2030,0.643373193584609,2.05853078429021,0.0368315930098783,0.0782638043165207
