unit_id,ssp,year,province,bio1,bio4,bio12,bio15,elev,bio1_z,bio4_z,bio12_z,bio15_z,elev_z,log_effort_visits_z,temp_grad_z_2024,decades_ahead,temp_grad_z,climate_z,effort_z,hazard_glmm
PREF_0001,SSP245,2030,Beijing,10.144926071167,1125.83874511719,522.420288085938,131.614776611328,373.294891357422,-0.410466858719249,0.77468427199022,-0.819074415158005,2.3308874825345,-0.392909739058776,0,-0.192622998666388,0.6,0.225854292546631,0.225854292546631,0,0.00543942890473326
PREF_0001,SSP245,2050,Beijing,10.144926071167,1125.83874511719,522.420288085938,131.614776611328,373.294891357422,-0.410466858719249,0.77468427199022,-0.819074415158005,2.3308874825345,-0.392909739058776,0,-0.192622998666388,2.6,1.62077859659003,1.62077859659003,0,0.00644058822464666
PREF_0001,SSP245,2080,Beijing,10.144926071167,1125.83874511719,522.420288085938,131.614776611328,373.294891357422,-0.410466858719249,0.77468427199022,-0.819074415158005,2.3308874825345,-0.392909739058776,0,-0.192622998666388,5.6,3.71316505265512,3.71316505265512,0,0.00829671275736788
PREF_0001,SSP585,2030,Beijing,10.144926071167,1125.83874511719,522.420288085938,131.614776611328,373.294891357422,-0.410466858719249,0.77468427199022,-0.819074415158005,2.3308874825345,-0.392909739058776,0,-0.192622998666388,0.6,0.923316444568329,0.923316444568329,0,0.00591894138956395
PREF_0001,SSP585,2050,Beijing,10.144926071167,1125.83874511719,522.420288085938,131.614776611328,373.294891357422,-0.410466858719249,0.77468427199022,-0.819074415158005,2.3308874825345,-0.392909739058776,0,-0.192622998666388,2.6,4.64311458868405,4.64311458868405,0,0.00928432824096714
PREF_0001,SSP585,2080,Beijing,10.144926071167,1125.83874511719,522.420288085938,131.614776611328,373.294891357422,-0.410466858719249,0.77468427199022,-0.819074415158005,2.3308874825345,-0.392909739058776,0,-0.192622998666388,5.6,10.2228118048576,10.2228118048576,0,0.0182034660936843
PREF_0002,SSP245,2030,Tianjin,12.2994861602783,1107.48754882813,548.381408691406,135.52880859375,17.5585422515869,-0.0810436109219129,0.713417208282536,-0.768867886501246,2.50899854973142,-0.751759540128674,0,0.913802514387181,0.6,1.3322798056002,1.3322798056002,0,0.00621947523749222
PREF_0002,SSP245,2050,Tianjin,12.2994861602783,1107.48754882813,548.381408691406,135.52880859375,17.5585422515869,-0.0810436109219129,0.713417208282536,-0.768867886501246,2.50899854973142,-0.751759540128674,0,0.913802514387181,2.6,2.7272041096436,2.7272041096436,0,0.00736367442172425
PREF_0002,SSP245,2080,Tianjin,12.2994861602783,1107.48754882813,548.381408691406,135.52880859375,17.5585422515869,-0.0810436109219129,0.713417208282536,-0.768867886501246,2.50899854973142,-0.751759540128674,0,0.913802514387181,5.6,4.81959056570869,4.81959056570869,0,0.0094845524461058
PREF_0002,SSP585,2030,Tianjin,12.2994861602783,1107.48754882813,548.381408691406,135.52880859375,17.5585422515869,-0.0810436109219129,0.713417208282536,-0.768867886501246,2.50899854973142,-0.751759540128674,0,0.913802514387181,0.6,2.0297419576219,2.0297419576219,0,0.00676751838295053
PREF_0002,SSP585,2050,Tianjin,12.2994861602783,1107.48754882813,548.381408691406,135.52880859375,17.5585422515869,-0.0810436109219129,0.713417208282536,-0.768867886501246,2.50899854973142,-0.751759540128674,0,0.913802514387181,2.6,5.74954010173762,5.74954010173762,0,0.0106128065500021
PREF_0002,SSP585,2080,Tianjin,12.2994861602783,1107.48754882813,548.381408691406,135.52880859375,17.5585422515869,-0.0810436109219129,0.713417208282536,-0.768867886501246,2.50899854973142,-0.751759540128674,0,0.913802514387181,5.6,11.3292373179112,11.3292373179112,0,0.0207947044651584
PREF_0003,SSP245,2030,Hebei,12.2124671936035,1074.88732910156,467.180633544922,117.860282897949,265.332763671875,-0.0943484478428483,0.60457854145065,-0.92590305868423,1.70497855663775,-0.501816765682348,0,2.35379057789887,0.6,2.77226786911189,2.77226786911189,0,0.0074039446932157
PREF_0003,SSP245,2050,Hebei,12.2124671936035,1074.88732910156,467.180633544922,117.860282897949,265.332763671875,-0.0943484478428483,0.60457854145065,-0.92590305868423,1.70497855663775,-0.501816765682348,0,2.35379057789887,2.6,4.16719217315529,4.16719217315529,0,0.00876508841541357
PREF_0003,SSP245,2080,Hebei,12.2124671936035,1074.88732910156,467.180633544922,117.860282897949,265.332763671875,-0.0943484478428483,0.60457854145065,-0.92590305868423,1.70497855663775,-0.501816765682348,0,2.35379057789887,5.6,6.25957862922038,6.25957862922038,0,0.0112872997074103
PREF_0003,SSP585,2030,Hebei,12.2124671936035,1074.88732910156,467.180633544922,117.860282897949,265.332763671875,-0.0943484478428483,0.60457854145065,-0.92590305868423,1.70497855663775,-0.501816765682348,0,2.35379057789887,0.6,3.46973002113359,3.46973002113359,0,0.00805593631488155
PREF_0003,SSP585,2050,Hebei,12.2124671936035,1074.88732910156,467.180633544922,117.860282897949,265.332763671875,-0.0943484478428483,0.60457854145065,-0.92590305868423,1.70497855663775,-0.501816765682348,0,2.35379057789887,2.6,7.18952816524931,7.18952816524931,0,0.0126286326169548
PREF_0003,SSP585,2080,Hebei,12.2124671936035,1074.88732910156,467.180633544922,117.860282897949,265.332763671875,-0.0943484478428483,0.60457854145065,-0.92590305868423,1.70497855663775,-0.501816765682348,0,2.35379057789887,5.6,12.7692253814229,12.7692253814229,0,0.0247201973814231
PREF_0004,SSP245,2030,Hebei,10.9940881729126,1119.68017578125,596.936218261719,128.008407592773,67.8180999755859,-0.280633516461977,0.754123353022885,-0.674967146422952,2.16677685761232,-0.701060104053469,0,2.35379057789887,0.6,2.77226786911189,2.77226786911189,0,0.0074039446932157
PREF_0004,SSP245,2050,Hebei,10.9940881729126,1119.68017578125,596.936218261719,128.008407592773,67.8180999755859,-0.280633516461977,0.754123353022885,-0.674967146422952,2.16677685761232,-0.701060104053469,0,2.35379057789887,2.6,4.16719217315529,4.16719217315529,0,0.00876508841541357
PREF_0004,SSP245,2080,Hebei,10.9940881729126,1119.68017578125,596.936218261719,128.008407592773,67.8180999755859,-0.280633516461977,0.754123353022885,-0.674967146422952,2.16677685761232,-0.701060104053469,0,2.35379057789887,5.6,6.25957862922038,6.25957862922038,0,0.0112872997074103
PREF_0004,SSP585,2030,Hebei,10.9940881729126,1119.68017578125,596.936218261719,128.008407592773,67.8180999755859,-0.280633516461977,0.754123353022885,-0.674967146422952,2.16677685761232,-0.701060104053469,0,2.35379057789887,0.6,3.46973002113359,3.46973002113359,0,0.00805593631488155
PREF_0004,SSP585,2050,Hebei,10.9940881729126,1119.68017578125,596.936218261719,128.008407592773,67.8180999755859,-0.280633516461977,0.754123353022885,-0.674967146422952,2.16677685761232,-0.701060104053469,0,2.35379057789887,2.6,7.18952816524931,7.18952816524931,0,0.0126286326169548
PREF_0004,SSP585,2080,Hebei,10.9940881729126,1119.68017578125,596.936218261719,128.008407592773,67.8180999755859,-0.280633516461977,0.754123353022885,-0.674967146422952,2.16677685761232,-0.701060104053469,0,2.35379057789887,5.6,12.7692253814229,12.7692253814229,0,0.0247201973814231
PREF_0005,SSP245,2030,Hebei,9.63626289367676,1129.8486328125,594.559936523438,125.334754943848,233.957275390625,-0.488239336177912,0.788071630559089,-0.67956266673976,2.04511021596179,-0.53346685642089,0,2.35379057789887,0.6,2.77226786911189,2.77226786911189,0,0.0074039446932157
PREF_0005,SSP245,2050,Hebei,9.63626289367676,1129.8486328125,594.559936523438,125.334754943848,233.957275390625,-0.488239336177912,0.788071630559089,-0.67956266673976,2.04511021596179,-0.53346685642089,0,2.35379057789887,2.6,4.16719217315529,4.16719217315529,0,0.00876508841541357
PREF_0005,SSP245,2080,Hebei,9.63626289367676,1129.8486328125,594.559936523438,125.334754943848,233.957275390625,-0.488239336177912,0.788071630559089,-0.67956266673976,2.04511021596179,-0.53346685642089,0,2.35379057789887,5.6,6.25957862922038,6.25957862922038,0,0.0112872997074103
PREF_0005,SSP585,2030,Hebei,9.63626289367676,1129.8486328125,594.559936523438,125.334754943848,233.957275390625,-0.488239336177912,0.788071630559089,-0.67956266673976,2.04511021596179,-0.53346685642089,0,2.35379057789887,0.6,3.46973002113359,3.46973002113359,0,0.00805593631488155
PREF_0005,SSP585,2050,Hebei,9.63626289367676,1129.8486328125,594.559936523438,125.334754943848,233.957275390625,-0.488239336177912,0.788071630559089,-0.67956266673976,2.04511021596179,-0.53346685642089,0,2.35379057789887,2.6,7.18952816524931,7.18952816524931,0,0.0126286326169548
PREF_0005,SSP585,2080,Hebei,9.63626289367676,1129.8486328125,594.559936523438,125.334754943848,233.957275390625,-0.488239336177912,0.788071630559089,-0.67956266673976,2.04511021596179,-0.53346685642089,0,2.35379057789887,5.6,12.7692253814229,12.7692253814229,0,0.0247201973814231
PREF_0006,SSP245,2030,Hebei,12.887996673584,1059.50805664063,553.400817871094,110.28271484375,224.292190551758,0.00893719102266996,0.553233503732118,-0.759160789698695,1.36015543333369,-0.543216531371086,0,2.35379057789887,0.6,2.77226786911189,2.77226786911189,0,0.0074039446932157
PREF_0006,SSP245,2050,Hebei,12.887996673584,1059.50805664063,553.400817871094,110.28271484375,224.292190551758,0.00893719102266996,0.553233503732118,-0.759160789698695,1.36015543333369,-0.543216531371086,0,2.35379057789887,2.6,4.16719217315529,4.16719217315529,0,0.00876508841541357
PREF_0006,SSP245,2080,Hebei,12.887996673584,1059.50805664063,553.400817871094,110.28271484375,224.292190551758,0.00893719102266996,0.553233503732118,-0.759160789698695,1.36015543333369,-0.543216531371086,0,2.35379057789887,5.6,6.25957862922038,6.25957862922038,0,0.0112872997074103
