cell,lon,lat,ssp,year,hazard
74_75,118.001161867533,49.423373201298,Current,2024,0.0261514256248471
81_77,122.956777596904,49.7831320963163,Current,2024,0.0299269094100201
78_76,120.81197877138,49.5935370190104,Current,2024,0.0262258718380646
75_75,118.678718671654,49.3621104022028,Current,2024,0.0258620935739438
76_75,119.353901061653,49.2969489997642,Current,2024,0.0261485883278482
90_78,129.029965116362,49.2590356859787,Current,2024,0.0320257549125641
78_75,120.696609837287,49.1550711038383,Current,2024,0.0298682062537256
77_75,120.026575012713,49.2279237208927,Current,2024,0.030572013517256
82_76,123.485175428792,49.2595793314844,Current,2024,0.0299441867465345
91_78,129.668866611911,49.1351289054943,Current,2024,0.0332008496997549
73_74,117.237446667132,49.0370141678783,Current,2024,0.0220687872033879
84_76,124.802223244069,49.0704020950048,Current,2024,0.035311535366584
81_76,122.821589914556,49.34868661976,Current,2024,0.0284295644087697
85_76,125.455468079436,48.9704282617134,Current,2024,0.0332176048518755
83_76,124.145423484935,49.1668020346,Current,2024,0.0370909469900157
76_74,119.252545471833,48.8560850047024,Current,2024,0.0248768279079579
77_74,119.91955615583,48.7881161215009,Current,2024,0.0296917627034007
79_75,121.363878314769,49.0784294384108,Current,2024,0.0282982832001382
72_74,116.561502510997,49.089558364035,Current,2024,0.0299500240370522
29_77,87.1546604060771,48.8391600185136,Current,2024,0.0317068524618209
74_74,117.911358892537,48.9805668634083,Current,2024,0.0239621681063379
75_74,118.583102944835,48.9202465008147,Current,2024,0.0260585841112961
79_74,121.245776694046,48.6408999568932,Current,2024,0.0294437087145441
73_73,117.15555785031,48.5931851968523,Current,2024,0.0258972551478311
86_76,126.105055628666,48.866930594461,Current,2024,0.0328302332433469
28_77,86.5202896849418,48.7170577486207,Current,2024,0.0247133480487134
72_73,116.485421453189,48.6449189594419,Current,2024,0.0218446219761653
81_74,122.560787571098,48.4789022750493,Current,2024,0.0305199024243331
29_76,87.3350630542363,48.418744566403,Current,2024,0.026272254723041
71_73,115.81345034882,48.6927806353043,Current,2024,0.02305748571
91_77,129.479710315058,48.7170577486207,Current,2024,0.0325562747397065
28_76,86.7051458771438,48.2984193861955,Current,2024,0.0301696558285445
84_75,124.654529492547,48.6398402084161,Current,2024,0.0340233790404934
86_75,125.947391205948,48.4393992865929,Current,2024,0.0384808957426701
90_76,128.664936945764,48.418744566403,Current,2024,0.0304488117637157
74_73,117.823724572608,48.5376066731986,Current,2024,0.0259374921813426
91_76,129.294854122856,48.2984193861955,Current,2024,0.0305778528702917
27_77,85.890218315281,48.5917170207845,Current,2024,0.0257389047707389
76_73,119.153622253469,48.4150339684535,Current,2024,0.0247015580070349
83_74,123.863667911271,48.302452770788,Current,2024,0.0256585273702287
89_76,128.030915680861,48.5358133142332,Current,2024,0.0306944289314975
98_79,134.23577891069,48.5830946611598,Current,2024,0.0346062898710786
99_79,134.841075051353,48.4325899052511,Current,2024,0.0329380596172291
27_76,86.0794090861755,48.1748941631384,Current,2024,0.0370838721156936
98_78,134.01355001179,48.1794371630984,Current,2024,0.031859995896673
74_72,117.738192755775,48.0944964387826,Current,2024,0.0302888849474636
77_73,119.815096839796,48.3481036160616,Current,2024,0.0249097074156048
26_76,85.4579246521515,48.0482260876724,Current,2024,0.0234338891256871
75_72,118.398707706994,48.0360129883161,Current,2024,0.0248926090126229
71_72,115.744932972721,48.2472814207592,Current,2024,0.0278507400941559
82_74,123.213799339138,48.3924624560592,Current,2024,0.0278622487283834
93_76,130.542075347848,48.0482260876724,Current,2024,0.0343205424869072
99_78,134.615270761545,48.0310328141797,Current,2024,0.0331526827645802
28_75,86.8858209617268,47.8792301410875,Current,2024,0.0333922308061129
97_77,133.193259081324,47.9185126975578,Current,2024,0.0339352975901458
30_75,88.1408912262119,48.1131628564965,Current,2024,0.0287976583693986
78_73,120.474089273987,48.2774560573334,Current,2024,0.0259316772110859
81_73,122.434983931699,48.0435801024951,Current,2024,0.0288229120332328
29_75,87.5113608895897,47.9978049090862,Current,2024,0.0302244095196949
31_74,88.9377079851062,47.800471512594,Current,2024,0.0185396863336771
77_72,119.713120197932,47.9078916293316,Current,2024,0.028974669142974
90_75,128.48863911041,47.9978049090862,Current,2024,0.0283294702999923
27_75,86.264346783607,47.7574935446565,Current,2024,0.0251740146704069
91_75,129.114179038273,47.8792301410875,Current,2024,0.0361710097351279
30_74,88.3087865331807,47.6900288927448,Current,2024,0.0344657537083863
76_72,119.057057954982,47.9738007540973,Current,2024,0.0270808935254178
29_74,87.6836676220886,47.5763560387962,Current,2024,0.0272265335357977
81_72,122.312125607101,47.6079818458779,Current,2024,0.0306843662678832
84_73,124.369397100192,47.7776459074108,Current,2024,0.0356475544012277
82_72,122.955002307863,47.5241236686498,Current,2024,0.0266846708530429
96_76,132.380359028954,47.6499471798276,Current,2024,0.030143584829475
26_75,85.6470095498781,47.632650910278,Current,2024,0.0225235778736145
83_73,123.727713508793,47.8697822212288,Current,2024,0.0282756805679224
91_74,128.937570394724,47.4595057263965,Current,2024,0.0289387590315572
28_74,87.0624296052763,47.4595057263965,Current,2024,0.0201537881579011
83_72,123.594915009289,47.4367933931033,Current,2024,0.0307062473610639
80_72,121.666389489843,47.6883267568446,Current,2024,0.0295125446177369
93_75,130.352990450122,47.632650910278,Current,2024,0.0367935127310346
27_74,86.4451468495678,47.3395315929551,Current,2024,0.0270778055470055
78_71,120.261985139805,47.3989705301769,Current,2024,0.0270693751828096
26_74,85.831889748176,47.2164880708536,Current,2024,0.035486705539436
29_73,87.8520927956369,47.1544123881364,Current,2024,0.022320636540712
30_73,88.4728786338669,47.2664251526296,Current,2024,0.0329212768977971
84_72,124.231762545904,47.3460335320932,Current,2024,0.0305562555901275
93_74,130.168110251824,47.2164880708536,Current,2024,0.0287415198721123
31_73,89.0973626417816,47.3752480988984,Current,2024,0.0183362907612854
32_73,89.7254638010279,47.480830678762,Current,2024,0.0236657244499727
77_71,119.613552497354,47.4674853719234,Current,2024,0.0260820842036125
81_71,122.192127257181,47.1721150565249,Current,2024,0.025500310377489
90_74,128.316332377911,47.5763560387962,Current,2024,0.0299127072246775
94_75,130.966123665959,47.5047587582057,Current,2024,0.0360497823687097
97_76,132.984199662124,47.5112931517145,Current,2024,0.0325375116590011
28_73,87.2350823252308,47.0392612737577,Current,2024,0.0378574447529031
32_72,89.8770450161691,47.0536204622898,Current,2024,0.0264369459545242
94_74,130.777275258262,47.0904303212695,Current,2024,0.0282722511467064
96_75,132.179530149026,47.2400552255052,Current,2024,0.0296774694947226
98_76,133.583491671523,47.3697917864147,Current,2024,0.0303793488305029
77_70,119.5163229852,47.0268898515333,Current,2024,0.0260820842036125
78_70,120.159648917126,46.9594156269373,Current,2024,0.0267273851714921
85_72,124.865447230284,47.251887882864,Current,2024,0.0300381255250778
91_73,128.764917674769,47.0392612737577,Current,2024,0.0314008960405561
27_73,86.6219206022371,46.9210241331712,Current,2024,0.0283041783329853
92_73,129.378079397763,46.9210241331712,Current,2024,0.0288329574112403
99_76,134.178188150041,47.2255036254918,Current,2024,0.0289163326888356
80_71,121.551382498788,47.2512488401597,Current,2024,0.0226137875784914
84_71,124.097291432382,46.9140903943839,Current,2024,0.0300460809937703
90_73,128.147907204363,47.1544123881364,Current,2024,0.0356167905793464
22_75,83.2203104609622,47.1033599297606,Current,2024,0.0281712025162305
31_72,89.2533995112899,46.9495921528613,Current,2024,0.0251252061359996
95_74,131.382285653021,46.9614141687509,Current,2024,0.0288496105477037
24_74,84.6177143469788,46.9614141687509,Current,2024,0.0298983556071759
85_71,124.726326513622,46.8213456826624,Current,2024,0.0302857551287739
96_74,131.983082807412,46.829496036673,Current,2024,0.0289497508710174
22_74,83.4203880619024,46.6947328836941,Current,2024,0.0288325119633621
23_74,84.0169171925882,46.829496036673,Current,2024,0.030447905824419
26_73,86.0126771973338,46.7997540809708,Current,2024,0.0226177625516958
25_73,85.4074178895636,46.6755049587808,Current,2024,0.0167672599443227
33_71,90.6478047143457,46.7253048197101,Current,2024,0.0226189729997198
93_73,129.987322802666,46.7997540809708,Current,2024,0.0283131110815704
99_75,133.966665585704,46.8215760788659,Current,2024,0.0304144246676006
21_74,82.8281779419474,46.5571821413248,Current,2024,0.0303199730619085
28_72,87.4038856627425,46.618511360169,Current,2024,0.0228508413095005
31_71,89.4059178509371,46.5235157436156,Current,2024,0.0283140210614322
79_70,120.800593532207,46.8884169455915,Current,2024,0.0277704511707496
84_70,123.965894977349,46.4818255841057,Current,2024,0.0296120220783244
94_73,130.592582110436,46.6755049587808,Current,2024,0.0278910029295609
95_73,131.193795309117,46.5483312720403,Current,2024,0.0293760063909009
29_72,88.0167419647146,46.7319878561967,Current,2024,0.0222112290533799
32_71,90.0251910515426,46.6260128108598,Current,2024,0.0192358097892682
76_69,118.780828386779,46.6490538473461,Current,2024,0.0237742449970594
86_71,125.352195285654,46.7253048197101,Current,2024,0.0303475865674975
77_69,119.421363743748,46.5861098835064,Current,2024,0.0275986743759977
22_73,83.6161460284038,46.2854311721151,Current,2024,0.0293375509638772
26_72,86.1894799213191,46.3824648576391,Current,2024,0.0266833349888458
30_71,88.7900669920688,46.4178607274246,Current,2024,0.0176672941327335
85_70,124.590372675159,46.3904606537631,Current,2024,0.0308272629411069
86_70,125.211771350572,46.2958437401832,Current,2024,0.0312554403315043
33_70,90.7882286494277,46.2958437401832,Current,2024,0.0293491474112384
23_73,84.2090958776142,46.4182881275807,Current,2024,0.0320106044602707
32_70,90.1699960455937,46.1980187102162,Current,2024,0.0171465711926548
83_70,123.338428567323,46.5698957874508,Current,2024,0.0309707504850298
76_68,118.693023346721,46.2071368521501,Current,2024,0.0273167651071187
77_68,119.328609553838,46.1451501007832,Current,2024,0.023816936774088
78_69,120.059694477265,46.5196598130874,Current,2024,0.025961694305035
79_69,120.695711925432,46.4497360746025,Current,2024,0.0255741686814003
83_69,123.214570592008,46.1360036329681,Current,2024,0.0285589432330526
97_73,132.383853971596,46.2854311721151,Current,2024,0.0330097127757417
21_73,83.0274060683095,46.149816531745,Current,2024,0.0289314536365402
25_72,85.5880643055118,46.2599992469634,Current,2024,0.0339962628570223
31_70,89.5550132666518,46.0970304961711,Current,2024,0.0184056225453848
23_72,84.3971149894907,46.0064493646155,Current,2024,0.027075498850744
28_71,87.5689423475065,46.1972700334261,Current,2024,0.0188073123639604
92_71,129.036185174122,46.0824331409424,Current,2024,0.0297516022355577
24_72,84.9905900329286,46.1346428070489,Current,2024,0.03004575085668
81_69,121.960385716976,46.2996046498919,Current,2024,0.0309189941616838
82_69,122.588838390602,46.2194689950132,Current,2024,0.0310608733960076
87_70,125.830003954406,46.1980187102162,Current,2024,0.0349182040509237
20_73,82.4429233185965,46.0115007525866,Current,2024,0.0301905740768005
25_71,85.7647687797701,45.8439291759354,Current,2024,0.026385527045277
81_68,121.848487980211,45.8629747429752,Current,2024,0.0307557323849655
88_70,126.444986733348,46.0970304961711,Current,2024,0.0351213670023246
22_72,83.8076935050097,45.875473289915,Current,2024,0.0343581039272423
24_71,85.1709755529799,45.7203653967722,Current,2024,0.0307047108303129
74_67,117.33994066652,45.8768177625688,Current,2024,0.0268177287177579
84_69,123.837487771141,46.0492478515051,Current,2024,0.0291068073909972
95_72,131.009409967071,46.1346428070489,Current,2024,0.0229443328499352
77_67,119.237997766056,45.7040149632691,Current,2024,0.0309648736936946
82_68,122.472330774614,45.7840422786552,Current,2024,0.0304664657373342
88_69,126.299222130093,45.6701476121908,Current,2024,0.0273074898296725
89_70,127.056639257169,45.9929250378566,Current,2024,0.0334915939521713
95_71,130.82902444702,45.7203653967722,Current,2024,0.0276826247919318
21_72,83.2223763927072,45.7417694381155,Current,2024,0.028807463417265
76_67,118.607252323425,45.7650593028882,Current,2024,0.0264618902558609
28_70,87.7303514549478,45.7755508362457,Current,2024,0.0230102296766792
31_69,89.7007778699067,45.6701476121908,Current,2024,0.0184913115401846
86_69,125.074514036593,45.8660281942338,Current,2024,0.030441753459341
89_69,126.906753408347,45.5675696072186,Current,2024,0.0304732750482649
90_70,127.664884438455,45.8857492244372,Current,2024,0.0344600927221164
23_71,84.5810799561591,45.5939969942737,Current,2024,0.0268590198361396
32_69,90.3115506606971,45.7696487432698,Current,2024,0.0171964546066271
84_68,123.711987625066,45.6163656236684,Current,2024,0.0291931593026343
98_72,132.777623607293,45.7417694381155,Current,2024,0.020545120580025
20_72,82.6412109942416,45.6053930917145,Current,2024,0.0290533743981317
78_67,119.866661396509,45.6395657902892,Current,2024,0.0244314038779135
96_71,131.418920043841,45.5939969942737,Current,2024,0.0189807297581863
27_70,87.1291387945615,45.6623784866861,Current,2024,0.0216497406675558
74_66,117.265779279282,45.4328793236872,Current,2024,0.028209151192412
83_68,123.093528143318,45.7018264779818,Current,2024,0.0271279532360751
22_71,83.9951360307004,45.464877096565,Current,2024,0.0282692748622246
86_68,124.94033757928,45.4358677850515,Current,2024,0.0279858461797117
90_69,127.510967374483,45.4619604715266,Current,2024,0.0410216774997205
30_69,89.0932465916531,45.5675696072186,Current,2024,0.023470449583993
73_66,116.634323160276,45.4827646492143,Current,2024,0.0288501948419098
24_70,85.3474628728346,45.3055150870136,Current,2024,0.0290753918133383
31_68,89.8433004269267,45.2428778896693,Current,2024,0.0185989770788483
32_68,90.4499422336468,45.3409131090116,Current,2024,0.0191651104840987
88_68,126.156699573073,45.2428778896693,Current,2024,0.030875218610445
98_71,132.586805567098,45.3330593212795,Current,2024,0.0225389915565097
23_70,84.7610926871358,45.1809476697934,Current,2024,0.0357752032850077
85_68,124.327619648089,45.5276991888834,Current,2024,0.0326823320700744
94_70,130.062367489309,45.4273101755154,Current,2024,0.0201556063399235
95_70,130.652537127165,45.3055150870136,Current,2024,0.0207992466872001
27_69,87.2908437459842,45.2418361289568,Current,2024,0.0307093191557492
84_67,123.589315427689,45.1831870200391,Current,2024,0.0304285221006098
85_67,124.200655482197,45.0958404497662,Current,2024,0.0304325246989128
19_71,82.2615041687202,45.0615467219645,Current,2024,0.0293305166604705
20_71,82.835302474594,45.1985977197052,Current,2024,0.0290197475788948
30_68,89.2398145923467,45.1418058342764,Current,2024,0.0238806519076451
91_69,128.111791443867,45.353366829152,Current,2024,0.0349969896501094
86_67,124.809159368947,45.0053717690954,Current,2024,0.0318143913777247
22_70,84.1785756711822,45.053659843072,Current,2024,0.0246515688865525
72_65,115.938426183639,45.083649887592,Current,2024,0.0299211071291116
82_66,122.247181003647,44.9124186108578,Current,2024,0.0304452930000079
89_68,126.760185407653,45.1418058342764,Current,2024,0.0299182685404736
91_68,127.957394139235,44.9307306121968,Current,2024,0.0450177654993483
17_72,80.9230475112162,45.180787142453,Current,2024,0.0272474328073116
24_69,85.5201501919854,44.8901073713637,Current,2024,0.0238376299059557
69_65,114.045499150097,45.2001276456834,Current,2024,0.0317774348949927
70_65,114.677738372146,45.1647651787606,Current,2024,0.0296774704386192
73_65,116.566654151679,45.0379361511451,Current,2024,0.0291379436614855
81_66,121.632274212448,44.988997911982,Current,2024,0.031234645443206
21_70,83.5999622836631,44.9237040192988,Current,2024,0.0318713430226436
27_68,87.4490227621681,44.820819265647,Current,2024,0.0232977859727058
29_68,88.6395592555313,45.03774157447,Current,2024,0.0232032547296662
69_64,113.9984947918,44.7526963652185,Current,2024,0.0367262183075875
84_66,123.469395008579,44.7497198670915,Current,2024,0.031259902507897
89_67,126.616848418458,44.7156447140873,Current,2024,0.0328578792296905
90_68,127.360440744469,45.03774157447,Current,2024,0.0422070119715046
17_71,81.1263483769711,44.7798958315896,Current,2024,0.0301954341506808
19_70,82.4546321584158,44.6560001724729,Current,2024,0.0285827011633812
74_65,117.193327058306,44.9888136951195,Current,2024,0.0279393915235059
87_67,125.414745081351,44.9118216404221,Current,2024,0.0296774708489813
20_70,83.0252997609437,44.7911330499827,Current,2024,0.0266559647957084
23_69,84.9372517050757,44.7673174765194,Current,2024,0.0324311276245517
29_67,88.7867834282986,44.6131041111686,Current,2024,0.0201839029675315
30_67,89.3831515815421,44.7156447140873,Current,2024,0.0220573006269924
70_64,114.625902333328,44.7178779344098,Current,2024,0.0310975507378639
88_67,126.017333499402,44.8152317415773,Current,2024,0.0308296220276261
92_68,128.550977237832,44.820819265647,Current,2024,0.0317042216120854
93_68,129.141124778958,44.7080546153152,Current,2024,0.0230664481977524
96_69,131.062748294924,44.7673174765194,Current,2024,0.0211625588190363
22_69,84.3581111460428,44.641838197672,Current,2024,0.0282811677640734
25_69,86.1067532445204,45.0101571397605,Current,2024,0.0231841520265982
33_66,91.3191001857632,44.574549072321,Current,2024,0.0220189872718395
71_64,115.252117611232,44.6796424263803,Current,2024,0.0305953897602331
76_65,118.441584811692,44.8804378022345,Current,2024,0.0284360432714467
21_69,83.7827787393389,44.5137207734188,Current,2024,0.0271201166952212
25_68,86.2722254091511,44.5924844503039,Current,2024,0.0332995976264834
94_68,129.727774590849,44.5924844503039,Current,2024,0.0237381345093318
18_70,81.8880003963024,44.518358957772,Current,2024,0.02626371287535
67_64,112.740541811489,44.8120168717747,Current,2024,0.0358739122213035
75_64,117.742916794909,44.4929177258202,Current,2024,0.0289184943280487
85_66,124.076527959471,44.6636743074822,Current,2024,0.0300567285299397
90_67,127.213216571701,44.6131041111686,Current,2024,0.0427060848370333
17_70,81.3254423095912,44.3782632594521,Current,2024,0.0284409033874505
20_69,83.2113016044589,44.3830168859659,Current,2024,0.0281882926993489
24_68,85.6891324177426,44.4741572149762,Current,2024,0.034264490233067
27_67,87.6037657058012,44.3993406374448,Current,2024,0.031371389267287
31_66,90.1189585854653,44.3872192135337,Current,2024,0.0265615363219394
23_68,85.1096522720362,44.3531219560632,Current,2024,0.0318601780406587
28_67,88.1936323535899,44.5076543455792,Current,2024,0.0248916957629421
72_64,115.87703254323,44.6380080946234,Current,2024,0.0293113889146901
92_67,128.396234294199,44.3993406374448,Current,2024,0.0265154932963768
74_64,117.122536385592,44.5446236807915,Current,2024,0.0287509445300049
86_66,124.680899814237,44.574549072321,Current,2024,0.0304979298564074
87_66,125.282430176773,44.4823838214365,Current,2024,0.032895774418601
89_66,126.476658687591,44.2890968563462,Current,2024,0.0298187045626415
96_68,130.890347727964,44.3531219560632,Current,2024,0.017116711365211
22_68,84.5338379509538,44.2294282703226,Current,2024,0.0262703931387298
26_67,87.017247864589,44.2882089621717,Current,2024,0.026630863220097
68_63,113.328835319847,44.3360929589227,Current,2024,0.0357297018378477
70_63,114.5752587809,44.270909220618,Current,2024,0.0305551465333526
71_63,115.196784736293,44.2332614155472,Current,2024,0.0310393390781801
76_64,118.361580058174,44.4379011390494,Current,2024,0.0219537674221134
16_70,80.766992701775,44.2357671637391,Current,2024,0.0271369474886667
25_67,86.4341402421503,44.1743059985575,Current,2024,0.0285844081638822
28_66,88.34137392455,44.0841497692272,Current,2024,0.0223467743025492
79_64,120.20627862224,44.253251356594,Current,2024,0.0314213899603636
86_65,124.55548221252,44.1434083055492,Current,2024,0.0299874287124589
93_67,128.982752135411,44.2882089621717,Current,2024,0.0262993254882673
24_67,85.8545012899434,44.0576790772026,Current,2024,0.033098166736789
36_65,93.2534632911179,44.3976592706885,Current,2024,0.0211372735597997
81_64,121.425715344107,44.1141055371767,Current,2024,0.0233255727511588
85_65,123.955161987777,44.2312088378946,Current,2024,0.0334693609442097
87_65,125.15303486257,44.0526088030212,Current,2024,0.028836879467566
15_70,80.2126834020771,44.0909249408239,Current,2024,0.0274385816861115
27_66,87.7551593481295,43.9774125479746,Current,2024,0.0324947735917832
29_66,88.930790028312,44.1880592565032,Current,2024,0.0196618101807434
73_63,116.435939174312,44.1479427764686,Current,2024,0.0282885888488671
17_69,81.5204272675168,43.975908842405,Current,2024,0.0302393893929929
23_67,85.2783865106422,43.9383761293227,Current,2024,0.026730105001751
26_66,87.1722097957612,43.8678924941271,Current,2024,0.0297174082381456
31_65,90.252256236185,43.9588500005616,Current,2024,0.0189367095404605
75_63,117.669212320572,44.0493960201498,Current,2024,0.0288570609147369
88_65,125.747743763815,43.9588500005616,Current,2024,0.0307093847270866
16_69,80.9647817145736,43.8353830086906,Current,2024,0.0286047593798519
69_62,113.907705231043,43.8576151527492,Current,2024,0.0357399814531089
80_64,120.817094982708,44.1852627978789,Current,2024,0.0237000049565056
90_66,127.069209971688,44.1880592565032,Current,2024,0.029677471181483
91_66,127.65862607545,44.0841497692272,Current,2024,0.0285180984254985
93_66,128.827790204239,43.8678924941271,Current,2024,0.0308387542457345
19_68,82.8288745815586,43.8428997896589,Current,2024,0.0273736132612981
30_65,89.660464582009,43.8621725027904,Current,2024,0.0202367121040153
71_62,115.142716640343,43.7867916538006,Current,2024,0.0375199308605282
72_63,115.817046142771,44.1922661735768,Current,2024,0.0302407419116006
74_63,117.053361487546,44.1003119870311,Current,2024,0.0287276378603801
82_64,122.03205038007,44.0398118136824,Current,2024,0.0318875567890866
70_62,114.525774783858,43.8238604434721,Current,2024,0.0371763547126682
72_62,115.758428364467,43.7464260936117,Current,2024,0.0241072529116877
73_62,116.372808836053,43.7027825432676,Current,2024,0.0270871772452573
78_63,119.506353996554,43.8771803274441,Current,2024,0.0298320477040734
79_63,120.114946135295,43.813373730272,Current,2024,0.0254660050111299
85_64,123.836485205469,43.7984518335735,Current,2024,0.029086993992563
89_65,126.339535417991,43.8621725027904,Current,2024,0.030410744394341
15_69,80.4131819114512,43.6925340035737,Current,2024,0.0313050284473396
24_66,86.0163455004682,43.6406869331482,Current,2024,0.0262689650551748
25_66,86.5925859133148,43.7556352068404,Current,2024,0.0246827592908534
81_63,121.325895716909,43.6763303968706,Current,2024,0.0314220890363643
86_64,124.432832626762,43.7119577790278,Current,2024,0.0337156874282506
17_68,81.7113982338628,43.5728513779242,Current,2024,0.0271371194351813
18_68,82.268193383619,43.7090775712067,Current,2024,0.0274248044841683
21_67,84.1369368440465,43.6919365783619,Current,2024,0.0277060612485434
22_67,84.705848475095,43.8164456360573,Current,2024,0.026027586284482
35_64,92.7624812402317,43.8819498368436,Current,2024,0.0242663941342866
36_64,93.3639869292425,43.9624150555528,Current,2024,0.0172665292502289
77_63,118.895804968841,43.9378044878111,Current,2024,0.0305463323700971
84_64,123.237518759768,43.8819498368436,Current,2024,0.0285100496878171
87_64,125.026483743302,43.6225054184141,Current,2024,0.0290593515143034
90_65,126.928339026225,43.7626178003554,Current,2024,0.0292597368827779
20_68,83.3934036197626,43.9742664460678,Current,2024,0.0270843439566701
20_67,83.5716983943789,43.5648983875697,Current,2024,0.0289106258366101
27_65,87.9032874911208,43.555046882941,Current,2024,0.0293653210064259
28_65,88.4859134929698,43.6602282213995,Current,2024,0.0225745193492543
32_64,90.9735162566977,43.6225054184141,Current,2024,0.0223856553180956
66_62,112.047772329456,43.9388442494694,Current,2024,0.0315673983710241
74_62,116.985758349174,43.6558812276254,Current,2024,0.0233241234601875
75_62,117.597178706781,43.6057437882507,Current,2024,0.0260061041089138
88_64,125.617363810218,43.5301334629826,Current,2024,0.0300306738411593
26_65,87.3238455825074,43.4471176422745,Current,2024,0.0323683604987909
36_63,93.4720531630737,43.5269210354748,Current,2024,0.0208235418137208
66_61,112.017619648015,43.4899424795433,Current,2024,0.0366562231567592
67_61,112.63385923157,43.4665854349055,Current,2024,0.037037658093897
82_63,121.928076409021,43.6031553175656,Current,2024,0.0257469836834752
89_64,126.205400647381,43.4348815437196,Current,2024,0.0320036913714025
94_66,129.407414086685,43.7556352068404,Current,2024,0.0186638780693478
16_68,81.1585245071836,43.4342730493466,Current,2024,0.0280699850997366
19_67,83.0101770496189,43.4353808966997,Current,2024,0.0308730217971158
30_64,89.7945993526186,43.4348815437196,Current,2024,0.0195257119189347
76_62,118.206973311363,43.552393253918,Current,2024,0.0207727575251555
95_66,129.983654499532,43.6406869331482,Current,2024,0.0193253239046045
21_66,84.3084606192224,43.280167344934,Current,2024,0.0277916265062842
25_65,86.7476476419887,43.3364850484893,Current,2024,0.0234537131357838
33_64,91.5671673732383,43.7119577790278,Current,2024,0.0240525132553897
35_63,92.8745758360009,43.4476612689155,Current,2024,0.0192023463166953
68_61,113.249307398392,43.4399229657963,Current,2024,0.0313587227328744
71_61,115.089878896162,43.3402347644223,Current,2024,0.028936339084548
84_63,123.125424163999,43.4476612689155,Current,2024,0.024199532765489
85_63,123.720427864514,43.3654108169259,Current,2024,0.0275403845724617
18_67,82.4524139144554,43.3034342925843,Current,2024,0.0272675455985691
23_66,85.4435435203515,43.5230945184192,Current,2024,0.0233120628538819
37_63,94.071923590979,43.6031553175656,Current,2024,0.0175598707923608
92_65,128.096712508879,43.555046882941,Current,2024,0.0305551505876214
